filename,filepath,lat,lon,heading,pitch,location_id
51.498002_-0.176468_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h0_p20.jpg,51.498002,-0.176468,0,20,31
51.498002_-0.176468_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h135_p20.jpg,51.498002,-0.176468,135,20,31
51.498002_-0.176468_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h180_p20.jpg,51.498002,-0.176468,180,20,31
51.498002_-0.176468_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h225_p20.jpg,51.498002,-0.176468,225,20,31
51.498002_-0.176468_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h270_p20.jpg,51.498002,-0.176468,270,20,31
51.498002_-0.176468_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h315_p20.jpg,51.498002,-0.176468,315,20,31
51.498002_-0.176468_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h45_p20.jpg,51.498002,-0.176468,45,20,31
51.498002_-0.176468_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498002_-0.176468_h90_p20.jpg,51.498002,-0.176468,90,20,31
51.498009_-0.174868_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h0_p20.jpg,51.498009,-0.174868,0,20,32
51.498009_-0.174868_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h135_p20.jpg,51.498009,-0.174868,135,20,32
51.498009_-0.174868_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h180_p20.jpg,51.498009,-0.174868,180,20,32
51.498009_-0.174868_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h225_p20.jpg,51.498009,-0.174868,225,20,32
51.498009_-0.174868_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h270_p20.jpg,51.498009,-0.174868,270,20,32
51.498009_-0.174868_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h315_p20.jpg,51.498009,-0.174868,315,20,32
51.498009_-0.174868_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h45_p20.jpg,51.498009,-0.174868,45,20,32
51.498009_-0.174868_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498009_-0.174868_h90_p20.jpg,51.498009,-0.174868,90,20,32
51.498035_-0.176020_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498035_-0.176020_h0_p20.jpg,51.498035,-0.17602,0,20,33
51.498035_-0.176020_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498035_-0.176020_h135_p20.jpg,51.498035,-0.17602,135,20,33
51.498035_-0.176020_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498035_-0.176020_h180_p20.jpg,51.498035,-0.17602,180,20,33
51.498035_-0.176020_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498035_-0.176020_h225_p20.jpg,51.498035,-0.17602,225,20,33
51.498035_-0.176020_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.498035_-0.176020_h270_p20.jpg,51.498035,-0.17602,270,20,33
